ID,sta_seq,collect_date,chemparameter,value,uom,station_type,duplicate,name,ylat,xlong,sbasn,major,mbasn
14905,16080,10/16/2012,Calcium,4160,ppb,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14906,16080,9/29/2014,Chloride,13.5,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14907,16080,6/14/2012,Nitrate,0.154,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14908,16080,10/16/2012,Chloride,18.3,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14909,16080,6/14/2012,Ammonia,0.014,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14910,16080,9/29/2014,Organic Nitrogen,0.074,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14911,16080,9/29/2014,Nitrite,NA,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14912,16080,9/29/2014,Total Nitrogen,0.109,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14913,16080,10/16/2012,Total Phosphorus,0.016,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14914,16080,10/16/2012,Nitrate/Nitrite,0.005,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14915,16080,9/29/2014,Hardness,17.4,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14916,16080,9/29/2014,Total Phosphorus,0.01,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14917,16080,10/16/2012,Ammonia,0.003,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14918,16080,6/14/2012,Alkalinity,10,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14919,16080,10/16/2012,Total Nitrogen,0.102,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14920,16080,10/16/2012,Nitrite,NA,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14921,16080,6/14/2012,Total Solids,78,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14922,16080,9/29/2014,Calcium,4460,ppb,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14923,16080,9/29/2014,Total Organic Carbon,0.8,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14924,16080,9/29/2014,Magnesium,1530,ppb,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14925,16080,10/16/2012,Nitrate,0.005,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14926,16080,6/14/2012,Hardness,15.4,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14927,16080,9/29/2014,Alkalinity,15,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14928,16080,10/16/2012,Ortho Phosphate,0.009,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14929,16080,6/14/2012,Calcium,3930,ppb,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14930,16080,10/16/2012,Turbidity,0.8,None,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14931,16080,9/29/2014,pH,5.8,None,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14932,16080,9/29/2014,Silica,10.912,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14933,16080,9/29/2014,Nitrate/Nitrite,0.032,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14934,16080,6/14/2012,Organic Nitrogen,0.209,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14935,16080,6/14/2012,Nitrite,NA,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14936,16080,6/14/2012,Total Nitrogen,0.377,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14937,16080,10/16/2012,Hardness,16.7,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14938,16080,10/16/2012,Total Kjeldahl Nitrogen,0.097,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14939,16080,9/29/2014,Ortho Phosphate,0.006,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14940,16080,6/14/2012,Turbidity,0.8,None,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14941,16080,10/16/2012,Alkalinity,13,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14942,16080,9/29/2014,Total Kjeldahl Nitrogen,0.077,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14943,16080,6/14/2012,Total Suspended Solids,5,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14944,16080,10/16/2012,Total Suspended Solids,5,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14945,16080,6/14/2012,Total Phosphorus,NA,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14946,16080,6/14/2012,Total Kjeldahl Nitrogen,0.223,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14947,16080,9/29/2014,Ammonia,0.003,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14948,16080,9/29/2014,Total Suspended Solids,3,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14949,16080,9/29/2014,Turbidity,0.5,None,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14950,16080,6/14/2012,Chloride,16.8,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14951,16080,6/14/2012,Ortho Phosphate,0.007,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14952,16080,6/14/2012,Nitrate/Nitrite,0.154,ppm,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14953,16080,6/14/2012,Magnesium,1370,ppb,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14954,16080,10/16/2012,Magnesium,1530,ppb,River/Stream,0,West Branch Salmon Brook,41.9745,-72.896,4319,Connecticut,4
14955,16082,10/18/2012,Chloride,38.9,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14956,16082,10/18/2012,Total Kjeldahl Nitrogen,0.137,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14957,16082,10/18/2012,Magnesium,2800,ppb,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14958,16082,10/18/2012,Turbidity,0.4,None,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14959,16082,10/18/2012,Total Nitrogen,0.839,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14960,16082,10/18/2012,Total Phosphorus,0.018,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14961,16082,10/18/2012,Nitrite,0.007,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14962,16082,10/18/2012,Nitrate,0.695,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14963,16082,10/18/2012,Hardness,30.3,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14964,16082,10/18/2012,Total Suspended Solids,NA,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14965,16082,10/18/2012,Silica,11.08,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14966,16082,10/18/2012,Ammonia,0.004,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14967,16082,10/18/2012,Nitrate/Nitrite,0.702,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14968,16082,10/18/2012,Ortho Phosphate,0.011,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14969,16082,10/18/2012,Alkalinity,17,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14970,16082,10/18/2012,Total Solids,100,ppm,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14971,16082,10/18/2012,Calcium,7530,ppb,River/Stream,0,"Bunnell Brook (\Burlington Brook\"")""",41.7833,-72.9247,4311,Connecticut,4
14972,16088,6/26/2014,Total Organic Carbon,5.4,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14973,16088,6/26/2014,Magnesium,1050,ppb,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14974,16088,9/14/2014,Chloride,14.7,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14975,16088,9/14/2014,Total Organic Carbon,5.2,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14976,16088,6/26/2014,Alkalinity,7,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14977,16088,6/26/2014,Total Nitrogen,0.488,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14978,16088,9/14/2014,Nitrate/Nitrite,0.218,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14979,16088,9/14/2014,Calcium,3250,ppb,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14980,16088,6/26/2014,Nitrate/Nitrite,0.064,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14981,16088,9/14/2014,Total Solids,52,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14982,16088,9/14/2014,Total Nitrogen,0.511,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14983,16088,9/14/2014,Alkalinity,8,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14984,16088,9/14/2014,Nitrite,NA,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14985,16088,9/14/2014,Hardness,13.8,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14986,16088,9/14/2014,Magnesium,1390,ppb,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14987,16088,9/14/2014,Organic Nitrogen,0.286,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14988,16088,9/14/2014,Turbidity,2.2,None,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14989,16088,9/14/2014,Ammonia,0.007,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14990,16088,9/14/2014,Silica,2.079,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14991,16088,6/26/2014,Total Phosphorus,0.025,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14992,16088,6/26/2014,Nitrate,0.064,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14993,16088,9/14/2014,Total Phosphorus,0.026,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14994,16088,6/26/2014,Turbidity,2.1,None,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14995,16088,6/26/2014,pH,6.4,None,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14996,16088,9/14/2014,Total Kjeldahl Nitrogen,0.293,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14997,16088,9/14/2014,pH,6.7,None,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14998,16088,9/14/2014,Ortho Phosphate,0.006,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
14999,16088,6/26/2014,Nitrite,NA,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
15000,16088,6/26/2014,Ortho Phosphate,0.009,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
15001,16088,6/26/2014,Chloride,10.5,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
15002,16088,6/26/2014,Calcium,2950,ppb,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
15003,16088,6/26/2014,Total Solids,48,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
15004,16088,6/26/2014,Ammonia,0.029,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
15005,16088,9/14/2014,Total Suspended Solids,3,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
15006,16088,9/14/2014,Nitrate,0.218,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
15007,16088,6/26/2014,Total Suspended Solids,9,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
15008,16088,6/26/2014,Hardness,11.7,ppm,River/Stream,0,Lebanon Brook,41.9945,-72.0836,3705,Thames,3
15009,16089,10/11/2012,Calcium,10100,ppb,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15010,16089,10/11/2012,Magnesium,3480,ppb,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15011,16089,10/11/2012,Nitrate/Nitrite,0.009,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15012,16089,10/11/2012,Nitrite,0.007,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15013,16089,10/11/2012,Total Nitrogen,0.13,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15014,16089,10/11/2012,Hardness,39.6,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15015,16089,10/11/2012,Alkalinity,31,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15016,16089,10/11/2012,Ammonia,NA,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15017,16089,6/7/2012,Total Solids,50,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15018,16089,10/11/2012,Turbidity,0.9,None,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15019,16089,10/11/2012,Total Suspended Solids,NA,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15020,16089,10/11/2012,Total Solids,84,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15021,16089,10/11/2012,Nitrate,0.002,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15022,16089,6/7/2012,Nitrate,0.118,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15023,16089,10/11/2012,Total Phosphorus,0.015,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15024,16089,10/11/2012,Total Kjeldahl Nitrogen,0.121,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15025,16089,10/11/2012,Chloride,18.9,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15026,16089,6/7/2012,Nitrite,NA,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15027,16089,10/11/2012,Ortho Phosphate,0.002,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15028,16089,6/7/2012,Nitrate/Nitrite,0.118,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15029,16089,6/7/2012,Total Nitrogen,0.233,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15030,16089,6/7/2012,Calcium,7940,ppb,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15031,16089,6/7/2012,Ammonia,0.033,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15032,16089,10/11/2012,Silica,10.237,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15033,16089,6/7/2012,Total Phosphorus,0.002,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15034,16089,6/7/2012,Alkalinity,25,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15035,16089,6/7/2012,Total Suspended Solids,4,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15036,16089,6/7/2012,Turbidity,0.7,None,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15037,16089,6/7/2012,Organic Nitrogen,0.082,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15038,16089,6/7/2012,Ortho Phosphate,0.022,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15039,16089,6/7/2012,Chloride,20.3,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15040,16089,6/7/2012,Total Kjeldahl Nitrogen,0.115,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15041,16089,6/7/2012,Hardness,30.4,ppm,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15042,16089,6/7/2012,Magnesium,2580,ppb,River/Stream,0,Morgan Brook,41.9086,-73.0007,4305,Connecticut,4
15043,16103,11/8/2011,Total Kjeldahl Nitrogen,0.119,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15044,16103,11/8/2011,Total Nitrogen,0.138,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15045,16103,11/8/2011,Magnesium,2880,ppb,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15046,16103,11/8/2011,Organic Nitrogen,0.109,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15047,16103,11/8/2011,Hardness,29.2,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15048,16103,11/8/2011,Ammonia,0.01,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15049,16103,11/8/2011,Chloride,8.4,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15050,16103,11/8/2011,Total Solids,72,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15051,16103,11/8/2011,Calcium,6950,ppb,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15052,16103,11/8/2011,Nitrite,0.009,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15053,16103,6/6/2011,Hardness,65.1,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15054,16103,11/8/2011,Total Phosphorus,0.008,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15055,16103,6/6/2011,Magnesium,6130,ppb,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15056,16103,6/6/2011,Nitrite,0.003,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15057,16103,11/8/2011,Alkalinity,23,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15058,16103,6/6/2011,Ammonia,0.009,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15059,16103,11/8/2011,Ortho Phosphate,0.011,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15060,16103,11/8/2011,Total Suspended Solids,NA,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15061,16103,6/6/2011,Chloride,17.6,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15062,16103,6/6/2011,Total Suspended Solids,2,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15063,16103,6/6/2011,Total Solids,110,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15064,16103,11/8/2011,Silica,6.205,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15065,16103,6/6/2011,Alkalinity,55,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15066,16103,11/8/2011,Nitrate,0.01,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15067,16103,11/8/2011,Turbidity,0.7,None,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15068,16103,11/8/2011,Nitrate/Nitrite,0.019,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15069,16103,6/6/2011,Calcium,16000,ppb,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15070,16103,6/6/2011,Organic Nitrogen,0.339,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15071,16103,6/6/2011,Ortho Phosphate,0.006,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15072,16103,6/6/2011,Nitrate/Nitrite,0.056,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15073,16103,6/6/2011,Total Kjeldahl Nitrogen,0.348,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15074,16103,6/6/2011,Total Phosphorus,0.01,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15075,16103,6/6/2011,Turbidity,1.1,None,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15076,16103,6/6/2011,Total Nitrogen,0.404,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15077,16103,6/6/2011,Nitrate,0.053,ppm,River/Stream,0,Guinea Brook,41.823994,-73.430092,6011,Housatonic,6
15078,16110,10/3/2013,Alkalinity,18,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15079,16110,7/27/2011,Total Phosphorus,0.014,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15080,16110,10/12/2011,Ammonia,0.005,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15081,16110,7/27/2011,Total Kjeldahl Nitrogen,0.161,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15082,16110,10/12/2011,Chloride,5.8,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15083,16110,10/3/2013,Chloride,8.7,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15084,16110,10/3/2013,Nitrate/Nitrite,0.75,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15085,16110,9/30/2014,Chloride,6.8,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15086,16110,10/12/2011,Nitrate/Nitrite,0.328,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15087,16110,10/12/2011,Hardness,10.5,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15088,16110,10/3/2013,Turbidity,0.4,None,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15089,16110,10/3/2013,Nitrate,0.75,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15090,16110,10/12/2011,Alkalinity,6,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15091,16110,7/27/2011,Turbidity,0.6,None,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15092,16110,7/29/2011,Nitrate,0.407,ppm,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
15093,16110,10/3/2013,pH,6.9,None,River/Stream,0,Mott Hill Brook,41.6615,-72.5365,4008,Connecticut,4
